,State_ISO,State_Name,year,N_measles,Pop,Measles_pop
2199,US-MS,MISSISSIPPI,1901,1,1578.0,0.06337135614702154
2200,US-MS,MISSISSIPPI,1903,1,1628.0,0.06142506142506143
2201,US-MS,MISSISSIPPI,1907,9,1728.0,0.5208333333333333
2202,US-MS,MISSISSIPPI,1909,1,1777.0,0.056274620146314014
2203,US-MS,MISSISSIPPI,1914,52,1832.0,2.8384279475982535
2204,US-MS,MISSISSIPPI,1917,36,1820.0,1.9780219780219779
2205,US-MS,MISSISSIPPI,1918,97,1813.0,5.350248207391065
2206,US-MS,MISSISSIPPI,1920,7,1800.0,0.3888888888888889
2207,US-MS,MISSISSIPPI,1921,13,1823.0,0.7131102578167855
2208,US-MS,MISSISSIPPI,1923,1,1858.0,0.05382131324004305
2209,US-MS,MISSISSIPPI,1937,0,2086.0,0.0
2210,US-MS,MISSISSIPPI,1938,0,2127.0,0.0
2211,US-MS,MISSISSIPPI,1939,0,2168.0,0.0
2212,US-MS,MISSISSIPPI,1940,0,2176.0,0.0
2213,US-MS,MISSISSIPPI,1941,0,2184.0,0.0
2214,US-MS,MISSISSIPPI,1944,0,2167.0,0.0
2215,US-MS,MISSISSIPPI,1945,0,2090.0,0.0
2216,US-MS,MISSISSIPPI,1947,324,2107.0,15.37731371618415
2217,US-MS,MISSISSIPPI,1948,1228,2076.0,59.15221579961464
2218,US-MS,MISSISSIPPI,1949,2226,2085.0,106.76258992805757
2219,US-MS,MISSISSIPPI,1950,2268,2176.0,104.22794117647058
2220,US-MS,MISSISSIPPI,1951,1940,2163.0,89.69024503005085
2221,US-MS,MISSISSIPPI,1952,1305,2152.0,60.64126394052045
2222,US-MS,MISSISSIPPI,1953,2414,2105.0,114.67933491686462
2223,US-MS,MISSISSIPPI,1954,3012,2064.0,145.93023255813952
2224,US-MS,MISSISSIPPI,1955,1499,2060.0,72.76699029126213
2225,US-MS,MISSISSIPPI,1956,2277,2086.0,109.15627996164909
2226,US-MS,MISSISSIPPI,1957,1258,2088.0,60.24904214559387
2227,US-MS,MISSISSIPPI,1958,1404,2086.0,67.3058485139022
2228,US-MS,MISSISSIPPI,1959,1421,2138.0,66.46398503274088
2229,US-MS,MISSISSIPPI,1960,1665,2182.0,76.30614115490376
2230,US-MS,MISSISSIPPI,1961,1527,2206.0,69.22030825022667
2231,US-MS,MISSISSIPPI,1962,2668,2243.0,118.94783771734285
2232,US-MS,MISSISSIPPI,1963,673,2244.0,29.99108734402852
2233,US-MS,MISSISSIPPI,1964,5852,2241.0,261.1334225792057
2234,US-MS,MISSISSIPPI,1965,2264,2246.0,100.80142475512022
2235,US-MS,MISSISSIPPI,1966,2627,2245.0,117.01559020044543
2236,US-MS,MISSISSIPPI,1967,1540,2228.0,69.12028725314184
2237,US-MS,MISSISSIPPI,1968,265,2219.0,11.942316358720143
2238,US-MS,MISSISSIPPI,1969,23,2220.0,1.0360360360360361
2239,US-MS,MISSISSIPPI,1970,1676,2216.994,75.59785908306472
2240,US-MS,MISSISSIPPI,1971,3032,2265.4320000000002,133.8376080147186
2241,US-MS,MISSISSIPPI,1972,465,2307.117,20.155024647644655
2242,US-MS,MISSISSIPPI,1973,71,2349.5460000000003,3.0218603934547352
2243,US-MS,MISSISSIPPI,1974,51,2378.268,2.1444177022942745
2244,US-MS,MISSISSIPPI,1975,36,2399.449,1.500344454080916
2245,US-MS,MISSISSIPPI,1976,34,2429.756,1.399317462329551
2246,US-MS,MISSISSIPPI,1977,115,2459.201,4.676315600066851
2247,US-MS,MISSISSIPPI,1978,499,2487.8160000000003,20.057753467298223
2248,US-MS,MISSISSIPPI,1979,126,2507.069,5.025789078800783
2249,US-MS,MISSISSIPPI,1980,31,2525.342,1.2275565052179072
2250,US-MS,MISSISSIPPI,1982,7,2556.777,0.2737821874962111
2251,US-MS,MISSISSIPPI,1983,21,2567.717,0.8178471381386656
2252,US-MS,MISSISSIPPI,1984,1,2578.051,0.038788992149495875
2253,US-MS,MISSISSIPPI,1985,2,2588.1020000000003,0.07727670702313895
2254,US-MS,MISSISSIPPI,1986,7,2593.597,0.2698954386514173
2255,US-MS,MISSISSIPPI,1987,8,2588.545,0.30905392797884523
2256,US-MS,MISSISSIPPI,1988,44,2580.3520000000003,1.7051937100054566
2257,US-MS,MISSISSIPPI,1989,28,2574.269,1.0876874172823432
2258,US-MS,MISSISSIPPI,1991,16,2591.23,0.6174673803560471
2259,US-MS,MISSISSIPPI,1993,16,2635.574,0.6070783821664655
2260,US-MT,MONTANA,1907,39,332.0,11.74698795180723
2261,US-MT,MONTANA,1908,48,346.0,13.872832369942195
2262,US-MT,MONTANA,1909,22,363.0,6.0606060606060606
2263,US-MT,MONTANA,1910,21,380.0,5.526315789473684
2264,US-MT,MONTANA,1911,10,397.0,2.518891687657431
2265,US-MT,MONTANA,1912,5,414.0,1.2077294685990339
2266,US-MT,MONTANA,1913,17,433.0,3.9260969976905313
2267,US-MT,MONTANA,1914,52,452.0,11.504424778761061
2268,US-MT,MONTANA,1915,28,469.0,5.970149253731343
2269,US-MT,MONTANA,1916,1064,487.0,218.48049281314167
2270,US-MT,MONTANA,1917,360,505.0,71.28712871287128
2271,US-MT,MONTANA,1918,127,501.0,25.349301397205586
2272,US-MT,MONTANA,1919,150,534.0,28.08988764044944
2273,US-MT,MONTANA,1920,1622,543.0,298.7108655616943
2274,US-MT,MONTANA,1921,636,546.0,116.4835164835165
2275,US-MT,MONTANA,1922,21,543.0,3.867403314917127
2276,US-MT,MONTANA,1923,931,538.0,173.04832713754647
2277,US-MT,MONTANA,1924,1353,538.0,251.48698884758366
2278,US-MT,MONTANA,1925,510,535.0,95.32710280373831
2279,US-MT,MONTANA,1926,924,531.0,174.01129943502823
2280,US-MT,MONTANA,1927,316,527.0,59.96204933586338
2281,US-MT,MONTANA,1928,852,541.0,157.48613678373383
2282,US-MT,MONTANA,1929,4222,524.0,805.7251908396946
2283,US-MT,MONTANA,1930,629,539.0,116.69758812615956
2284,US-MT,MONTANA,1931,1546,540.0,286.2962962962963
2285,US-MT,MONTANA,1932,5443,540.0,1007.9629629629629
2286,US-MT,MONTANA,1933,2270,541.0,419.59334565619224
2287,US-MT,MONTANA,1934,2028,545.0,372.11009174311926
2288,US-MT,MONTANA,1935,7864,550.0,1429.818181818182
2289,US-MT,MONTANA,1936,441,554.0,79.6028880866426
2290,US-MT,MONTANA,1937,640,554.0,115.52346570397111
2291,US-MT,MONTANA,1938,2846,552.0,515.5797101449275
2292,US-MT,MONTANA,1939,7456,555.0,1343.4234234234234
2293,US-MT,MONTANA,1940,1173,558.0,210.21505376344086
2294,US-MT,MONTANA,1941,875,543.0,161.14180478821362
2295,US-MT,MONTANA,1942,3180,518.0,613.8996138996139
2296,US-MT,MONTANA,1943,5776,485.0,1190.9278350515465
2297,US-MT,MONTANA,1944,3361,469.0,716.6311300639659
2298,US-MT,MONTANA,1945,542,477.0,113.62683438155136
2299,US-MT,MONTANA,1946,2282,514.0,443.96887159533077
2300,US-MT,MONTANA,1947,4783,531.0,900.7532956685499
2301,US-MT,MONTANA,1948,1899,542.0,350.3690036900369
2302,US-MT,MONTANA,1949,3847,569.0,676.0984182776801
2303,US-MT,MONTANA,1950,1873,593.0,315.85160202360873
2304,US-MT,MONTANA,1951,2558,596.0,429.1946308724833
2305,US-MT,MONTANA,1952,3875,602.0,643.6877076411961
2306,US-MT,MONTANA,1953,3101,616.0,503.40909090909093
2307,US-MT,MONTANA,1954,4680,624.0,750.0
2308,US-MT,MONTANA,1955,2861,636.0,449.84276729559747
2309,US-MT,MONTANA,1956,6768,656.0,1031.7073170731708
2310,US-MT,MONTANA,1957,3502,667.0,525.0374812593703
2311,US-MT,MONTANA,1958,7021,666.0,1054.2042042042042
2312,US-MT,MONTANA,1959,4185,669.0,625.5605381165919
2313,US-MT,MONTANA,1960,2132,679.0,313.9911634756996
2314,US-MT,MONTANA,1961,2270,696.0,326.14942528735634
2315,US-MT,MONTANA,1962,8490,698.0,1216.3323782234959
2316,US-MT,MONTANA,1963,3202,703.0,455.4765291607397
2317,US-MT,MONTANA,1964,4037,706.0,571.8130311614731
2318,US-MT,MONTANA,1965,7624,706.0,1079.886685552408
2319,US-MT,MONTANA,1966,3831,707.0,541.8670438472419
2320,US-MT,MONTANA,1967,695,701.0,99.14407988587732
2321,US-MT,MONTANA,1968,190,700.0,27.142857142857142
2322,US-MT,MONTANA,1969,118,694.0,17.002881844380404
2323,US-MT,MONTANA,1970,1148,694.409,165.32043795515324
2324,US-MT,MONTANA,1971,1730,710.814,243.38293843396443
2325,US-MT,MONTANA,1972,391,718.732,54.40136239933662
2326,US-MT,MONTANA,1973,731,726.798,100.5781523889719
2327,US-MT,MONTANA,1974,396,736.419,53.77373478956953
2328,US-MT,MONTANA,1975,53,748.2080000000001,7.083591728503304
2329,US-MT,MONTANA,1976,999,757.317,131.9130562234837
2330,US-MT,MONTANA,1977,2192,769.953,284.6927020220715
2331,US-MT,MONTANA,1978,254,782.317,32.46765697281281
2332,US-MT,MONTANA,1979,62,787.305,7.87496586456329
2333,US-MT,MONTANA,1980,1,788.752,0.12678256283343814
2334,US-MT,MONTANA,1983,8,814.0310000000001,0.9827635556876826
2335,US-MT,MONTANA,1984,122,820.905,14.861646597352923
2336,US-MT,MONTANA,1985,273,822.32,33.19875474267925
2337,US-MT,MONTANA,1986,10,813.7389999999999,1.2288952600280927
2338,US-MT,MONTANA,1987,266,805.063,33.04089245189507
2339,US-MT,MONTANA,1988,145,800.202,18.12042459279032
2340,US-MT,MONTANA,1989,25,799.6360000000001,3.1264225222476223
2341,US-MT,MONTANA,1990,1,799.824,0.1250275060513313
2342,US-NC,NORTH CAROLINA,1906,2,2077.0,0.09629272989889263
2343,US-NC,NORTH CAROLINA,1907,261,2105.0,12.399049881235154
2344,US-NC,NORTH CAROLINA,1908,54,2142.0,2.5210084033613445
2345,US-NC,NORTH CAROLINA,1909,299,2174.0,13.753449862005521
2346,US-NC,NORTH CAROLINA,1910,226,2221.0,10.175596578117965
2347,US-NC,NORTH CAROLINA,1911,7,2276.0,0.30755711775043937
2348,US-NC,NORTH CAROLINA,1912,125,2313.0,5.40423692174665
2349,US-NC,NORTH CAROLINA,1913,267,2362.0,11.30397967823878
2350,US-NC,NORTH CAROLINA,1914,199,2421.0,8.21974390747625
2351,US-NC,NORTH CAROLINA,1915,1,2473.0,0.040436716538617065
2352,US-NC,NORTH CAROLINA,1916,49,2513.0,1.9498607242339834
2353,US-NC,NORTH CAROLINA,1917,950,2546.0,37.3134328358209
2354,US-NC,NORTH CAROLINA,1918,604,2522.0,23.949246629659
2355,US-NC,NORTH CAROLINA,1919,475,2535.0,18.73767258382643
2356,US-NC,NORTH CAROLINA,1920,506,2588.0,19.55177743431221
2357,US-NC,NORTH CAROLINA,1921,1892,2651.0,71.36929460580913
2358,US-NC,NORTH CAROLINA,1922,19,2700.0,0.7037037037037037
2359,US-NC,NORTH CAROLINA,1923,3104,2761.0,112.42303513219846
2360,US-NC,NORTH CAROLINA,1924,1237,2830.0,43.71024734982332
2361,US-NC,NORTH CAROLINA,1925,162,2895.0,5.595854922279793
2362,US-NC,NORTH CAROLINA,1926,1512,2959.0,51.098344035147015
2363,US-NC,NORTH CAROLINA,1927,5086,3027.0,168.02114304592007
2364,US-NC,NORTH CAROLINA,1928,56373,3082.0,1829.1044776119402
2365,US-NC,NORTH CAROLINA,1929,1204,3133.0,38.42962017235877
2366,US-NC,NORTH CAROLINA,1930,1419,3167.0,44.805809914745815
2367,US-NC,NORTH CAROLINA,1931,15300,3184.0,480.52763819095475
2368,US-NC,NORTH CAROLINA,1932,13656,3227.0,423.17942361326305
2369,US-NC,NORTH CAROLINA,1933,17220,3268.0,526.9277845777234
2370,US-NC,NORTH CAROLINA,1934,55267,3304.0,1672.7300242130748
2371,US-NC,NORTH CAROLINA,1935,10162,3323.0,305.8080048149263
2372,US-NC,NORTH CAROLINA,1936,1878,3346.0,56.126718469814705
2373,US-NC,NORTH CAROLINA,1937,7657,3385.0,226.20384047267356
2374,US-NC,NORTH CAROLINA,1938,46051,3440.0,1338.6918604651162
2375,US-NC,NORTH CAROLINA,1939,19360,3514.0,550.9391007398975
2376,US-NC,NORTH CAROLINA,1940,3566,3574.0,99.77616116396194
2377,US-NC,NORTH CAROLINA,1941,24114,3589.0,671.8863193089998
2378,US-NC,NORTH CAROLINA,1942,20045,3569.0,561.6419165032222
2379,US-NC,NORTH CAROLINA,1943,4667,3654.0,127.72304324028462
2380,US-NC,NORTH CAROLINA,1944,24973,3560.0,701.4887640449439
2381,US-NC,NORTH CAROLINA,1945,1177,3533.0,33.31446362864421
2382,US-NC,NORTH CAROLINA,1946,8940,3706.0,241.23043712898004
2383,US-NC,NORTH CAROLINA,1947,4794,3769.0,127.19554258423986
2384,US-NC,NORTH CAROLINA,1948,1040,3837.0,27.10450873077925
2385,US-NC,NORTH CAROLINA,1949,17306,3911.0,442.49552544106365
2386,US-NC,NORTH CAROLINA,1950,5163,4068.0,126.91740412979351
2387,US-NC,NORTH CAROLINA,1951,3342,4120.0,81.11650485436893
2388,US-NC,NORTH CAROLINA,1952,3899,4109.0,94.8892674616695
2389,US-NC,NORTH CAROLINA,1953,4777,4120.0,115.94660194174757
2390,US-NC,NORTH CAROLINA,1954,9472,4131.0,229.29072863713387
2391,US-NC,NORTH CAROLINA,1955,1259,4242.0,29.67939651107968
2392,US-NC,NORTH CAROLINA,1956,7720,4309.0,179.1598978881411
2393,US-NC,NORTH CAROLINA,1957,1933,4368.0,44.253663003663
2394,US-NC,NORTH CAROLINA,1958,4061,4376.0,92.8016453382084
2395,US-NC,NORTH CAROLINA,1959,3260,4458.0,73.12696276357111
2396,US-NC,NORTH CAROLINA,1960,1239,4573.0,27.093811502296084
2397,US-NC,NORTH CAROLINA,1961,5175,4663.0,110.98005575809565
2398,US-NC,NORTH CAROLINA,1962,907,4707.0,19.26917357127682
2399,US-NC,NORTH CAROLINA,1963,1448,4742.0,30.535638970898354
2400,US-NC,NORTH CAROLINA,1964,1253,4802.0,26.0932944606414
2401,US-NC,NORTH CAROLINA,1965,811,4863.0,16.676948385770103
2402,US-NC,NORTH CAROLINA,1966,1595,4896.0,32.57761437908497
2403,US-NC,NORTH CAROLINA,1967,2191,4952.0,44.24474959612278
2404,US-NC,NORTH CAROLINA,1968,697,5004.0,13.928856914468426
2405,US-NC,NORTH CAROLINA,1969,371,5031.0,7.374279467302723
2406,US-NC,NORTH CAROLINA,1970,3898,5084.411,76.66571408172943
2407,US-NC,NORTH CAROLINA,1971,3835,5203.531,73.69995489601196
2408,US-NC,NORTH CAROLINA,1972,79,5301.15,1.490242683191383
2409,US-NC,NORTH CAROLINA,1973,9,5389.852,0.1669804662539899
2410,US-NC,NORTH CAROLINA,1974,8,5470.911,0.14622793169181514
2411,US-NC,NORTH CAROLINA,1975,3,5547.188,0.05408145532475192
2412,US-NC,NORTH CAROLINA,1976,37,5607.964,0.6597759900027889
2413,US-NC,NORTH CAROLINA,1977,132,5685.607,2.321651848254725
2414,US-NC,NORTH CAROLINA,1978,364,5759.491999999999,6.320001833495039
2415,US-NC,NORTH CAROLINA,1979,245,5823.491,4.207098456922146
2416,US-NC,NORTH CAROLINA,1980,131,5898.98,2.2207229046377512
2417,US-NC,NORTH CAROLINA,1981,7,5956.653,0.1175156585418019
2418,US-NC,NORTH CAROLINA,1982,4,6019.101,0.06645510683406045
2419,US-NC,NORTH CAROLINA,1983,3,6077.056,0.04936600880426312
2420,US-NC,NORTH CAROLINA,1984,3,6164.005999999999,0.048669647628506535
2421,US-NC,NORTH CAROLINA,1985,18,6253.954000000001,0.28781791487433384
2422,US-NC,NORTH CAROLINA,1986,3,6321.578,0.04745650532193069
2423,US-NC,NORTH CAROLINA,1987,19,6403.7,0.2967034683073848
2424,US-NC,NORTH CAROLINA,1988,8,6480.594,0.1234454742883137
2425,US-NC,NORTH CAROLINA,1989,404,6565.459,6.1534159302495075
2426,US-NC,NORTH CAROLINA,1990,78,6656.986999999999,1.1717012516323078
2427,US-NC,NORTH CAROLINA,1991,65,6748.135,0.963229099595666
2428,US-NC,NORTH CAROLINA,1992,25,6831.85,0.36593309279331365
2429,US-NC,NORTH CAROLINA,1993,3,6947.411999999999,0.043181547315748664
2430,US-NC,NORTH CAROLINA,1994,4,7060.959,0.05664952876797614
2431,US-NC,NORTH CAROLINA,1995,4,7185.403,0.05566841553633109
2432,US-NC,NORTH CAROLINA,1996,5,7307.658,0.06842137385192355
2433,US-NC,NORTH CAROLINA,1997,3,7428.672,0.04038406864645525
2434,US-NC,NORTH CAROLINA,1999,2,7650.789000000001,0.026141094728922728
2435,US-NC,NORTH CAROLINA,2000,2,8081.6140000000005,0.024747531866778093
2436,US-ND,NORTH DAKOTA,1918,33,636.0,5.188679245283019
2437,US-ND,NORTH DAKOTA,1919,208,648.0,32.098765432098766
2438,US-ND,NORTH DAKOTA,1920,101,646.0,15.634674922600619
2439,US-ND,NORTH DAKOTA,1921,157,646.0,24.30340557275542
2440,US-ND,NORTH DAKOTA,1922,7,647.0,1.0819165378670788
2441,US-ND,NORTH DAKOTA,1923,31,648.0,4.78395061728395
2442,US-ND,NORTH DAKOTA,1924,259,642.0,40.34267912772586
2443,US-ND,NORTH DAKOTA,1925,8,643.0,1.244167962674961
2444,US-ND,NORTH DAKOTA,1926,267,651.0,41.013824884792626
2445,US-ND,NORTH DAKOTA,1927,812,657.0,123.59208523592085
2446,US-ND,NORTH DAKOTA,1928,388,665.0,58.34586466165413
2447,US-ND,NORTH DAKOTA,1929,2317,674.0,343.7685459940653
2448,US-ND,NORTH DAKOTA,1930,766,682.0,112.31671554252199
2449,US-ND,NORTH DAKOTA,1931,987,680.0,145.14705882352942
2450,US-ND,NORTH DAKOTA,1932,2232,676.0,330.1775147928994
2451,US-ND,NORTH DAKOTA,1933,2623,674.0,389.1691394658754
2452,US-ND,NORTH DAKOTA,1934,4667,672.0,694.4940476190476
2453,US-ND,NORTH DAKOTA,1935,1796,670.0,268.05970149253733
2454,US-ND,NORTH DAKOTA,1936,111,664.0,16.716867469879517
2455,US-ND,NORTH DAKOTA,1937,58,655.0,8.854961832061068
2456,US-ND,NORTH DAKOTA,1938,4555,647.0,704.0185471406492
2457,US-ND,NORTH DAKOTA,1939,3012,644.0,467.70186335403724
2458,US-ND,NORTH DAKOTA,1940,181,640.0,28.281250000000004
2459,US-ND,NORTH DAKOTA,1941,1367,615.0,222.27642276422762
2460,US-ND,NORTH DAKOTA,1942,1596,583.0,273.7564322469983
2461,US-ND,NORTH DAKOTA,1943,4376,546.0,801.4652014652015
2462,US-ND,NORTH DAKOTA,1944,3316,534.0,620.9737827715355
2463,US-ND,NORTH DAKOTA,1945,121,546.0,22.16117216117216
2464,US-ND,NORTH DAKOTA,1946,244,570.0,42.80701754385965
2465,US-ND,NORTH DAKOTA,1947,1429,578.0,247.2318339100346
2466,US-ND,NORTH DAKOTA,1948,1261,580.0,217.41379310344828
2467,US-ND,NORTH DAKOTA,1949,1468,597.0,245.89614740368512
2468,US-ND,NORTH DAKOTA,1950,403,619.0,65.10500807754443
2469,US-ND,NORTH DAKOTA,1951,2655,604.0,439.5695364238411
2470,US-ND,NORTH DAKOTA,1952,2565,608.0,421.875
2471,US-ND,NORTH DAKOTA,1953,1548,609.0,254.1871921182266
2472,US-ND,NORTH DAKOTA,1954,2775,611.0,454.1734860883797
2473,US-ND,NORTH DAKOTA,1955,2508,615.0,407.8048780487805
2474,US-ND,NORTH DAKOTA,1956,2259,613.0,368.51549755301795
2475,US-ND,NORTH DAKOTA,1957,3858,612.0,630.3921568627451
2476,US-ND,NORTH DAKOTA,1958,4286,606.0,707.2607260726072
2477,US-ND,NORTH DAKOTA,1959,5559,618.0,899.5145631067961
2478,US-ND,NORTH DAKOTA,1960,2476,634.0,390.5362776025237
2479,US-ND,NORTH DAKOTA,1961,2871,641.0,447.8939157566303
2480,US-ND,NORTH DAKOTA,1962,3745,637.0,587.9120879120879
2481,US-ND,NORTH DAKOTA,1963,4320,644.0,670.8074534161491
2482,US-ND,NORTH DAKOTA,1964,5237,649.0,806.9337442218798
2483,US-ND,NORTH DAKOTA,1965,7966,649.0,1227.426810477658
2484,US-ND,NORTH DAKOTA,1966,2780,647.0,429.67542503863984
2485,US-ND,NORTH DAKOTA,1967,1925,626.0,307.50798722044726
2486,US-ND,NORTH DAKOTA,1968,217,621.0,34.94363929146538
2487,US-ND,NORTH DAKOTA,1969,81,621.0,13.043478260869565
2488,US-ND,NORTH DAKOTA,1970,878,617.7919999999999,142.11903035325807
2489,US-ND,NORTH DAKOTA,1971,470,626.76,74.98883145063502
2490,US-ND,NORTH DAKOTA,1972,191,631.119,30.26370621071462
2491,US-ND,NORTH DAKOTA,1973,108,632.675,17.070375785355832
2492,US-ND,NORTH DAKOTA,1974,1100,634.559,173.34873510579789
2493,US-ND,NORTH DAKOTA,1975,852,638.886,133.3571247452597
2494,US-ND,NORTH DAKOTA,1976,4,645.797,0.6193896843745016
2495,US-ND,NORTH DAKOTA,1977,52,649.769,8.002844087668079
2496,US-ND,NORTH DAKOTA,1978,411,651.3009999999999,63.104463220538584
2497,US-ND,NORTH DAKOTA,1979,12,652.896,1.8379650051463021
2498,US-ND,NORTH DAKOTA,1984,2,680.497,0.2939028386605672
2499,US-ND,NORTH DAKOTA,1985,3,676.98,0.44314455375343437
2500,US-ND,NORTH DAKOTA,1987,1,661.1360000000001,0.1512548099029549
2501,US-NE,NEBRASKA,1906,1,1138.0,0.08787346221441124
2502,US-NE,NEBRASKA,1907,316,1149.0,27.50217580504787
2503,US-NE,NEBRASKA,1908,158,1161.0,13.608957795004306
2504,US-NE,NEBRASKA,1909,88,1177.0,7.476635514018691
2505,US-NE,NEBRASKA,1910,100,1198.0,8.347245409015025
2506,US-NE,NEBRASKA,1911,68,1216.0,5.592105263157895
2507,US-NE,NEBRASKA,1912,33,1232.0,2.6785714285714284
2508,US-NE,NEBRASKA,1913,11,1246.0,0.8828250401284109
2509,US-NE,NEBRASKA,1915,341,1272.0,26.808176100628934
2510,US-NE,NEBRASKA,1916,254,1275.0,19.92156862745098
2511,US-NE,NEBRASKA,1917,1404,1285.0,109.26070038910505
2512,US-NE,NEBRASKA,1918,770,1266.0,60.821484992101105
2513,US-NE,NEBRASKA,1919,376,1290.0,29.147286821705425
2514,US-NE,NEBRASKA,1920,1249,1300.0,96.07692307692308
2515,US-NE,NEBRASKA,1921,410,1309.0,31.321619556913678
2516,US-NE,NEBRASKA,1922,817,1312.0,62.27134146341463
2517,US-NE,NEBRASKA,1923,445,1321.0,33.68660105980318
2518,US-NE,NEBRASKA,1924,1735,1333.0,130.15753938484622
2519,US-NE,NEBRASKA,1925,49,1343.0,3.648548026805659
2520,US-NE,NEBRASKA,1926,1127,1353.0,83.29637841832964
2521,US-NE,NEBRASKA,1927,1959,1365.0,143.5164835164835
2522,US-NE,NEBRASKA,1928,1097,1371.0,80.01458789204959
2523,US-NE,NEBRASKA,1929,4367,1375.0,317.6
2524,US-NE,NEBRASKA,1930,10083,1380.0,730.6521739130435
2525,US-NE,NEBRASKA,1931,347,1384.0,25.072254335260112
2526,US-NE,NEBRASKA,1932,440,1386.0,31.746031746031743
2527,US-NE,NEBRASKA,1933,1758,1385.0,126.93140794223827
2528,US-NE,NEBRASKA,1934,4886,1382.0,353.5455861070912
2529,US-NE,NEBRASKA,1935,8744,1375.0,635.9272727272727
2530,US-NE,NEBRASKA,1936,1136,1358.0,83.65243004418262
2531,US-NE,NEBRASKA,1937,462,1339.0,34.503360716952955
2532,US-NE,NEBRASKA,1938,2532,1326.0,190.9502262443439
2533,US-NE,NEBRASKA,1939,4077,1318.0,309.33232169954476
2534,US-NE,NEBRASKA,1940,850,1316.0,64.58966565349544
2535,US-NE,NEBRASKA,1941,441,1272.0,34.66981132075472
2536,US-NE,NEBRASKA,1942,5592,1239.0,451.3317191283293
2537,US-NE,NEBRASKA,1943,4965,1241.0,400.0805801772764
2538,US-NE,NEBRASKA,1944,2476,1216.0,203.6184210526316
2539,US-NE,NEBRASKA,1945,824,1211.0,68.0429397192403
2540,US-NE,NEBRASKA,1946,5608,1256.0,446.4968152866242
2541,US-NE,NEBRASKA,1947,470,1265.0,37.15415019762846
2542,US-NE,NEBRASKA,1948,3405,1265.0,269.1699604743083
2543,US-NE,NEBRASKA,1949,2708,1302.0,207.98771121351766
2544,US-NE,NEBRASKA,1950,3882,1327.0,292.53956292388847
2545,US-NE,NEBRASKA,1951,556,1316.0,42.24924012158054
2546,US-NE,NEBRASKA,1952,3120,1311.0,237.98627002288328
2547,US-NE,NEBRASKA,1953,2430,1318.0,184.37025796661607
2548,US-NE,NEBRASKA,1954,2568,1340.0,191.6417910447761
2549,US-NE,NEBRASKA,1955,166,1374.0,12.081513828238718
2550,US-NE,NEBRASKA,1956,2502,1397.0,179.09806728704368
2551,US-NE,NEBRASKA,1957,228,1394.0,16.3558106169297
2552,US-NE,NEBRASKA,1958,1504,1383.0,108.74909616775126
2553,US-NE,NEBRASKA,1959,410,1397.0,29.34860415175376
2554,US-NE,NEBRASKA,1960,210,1417.0,14.820042342978123
2555,US-NE,NEBRASKA,1961,639,1446.0,44.190871369294605
2556,US-NE,NEBRASKA,1962,119,1464.0,8.128415300546447
2557,US-NE,NEBRASKA,1963,234,1476.0,15.853658536585366
2558,US-NE,NEBRASKA,1964,810,1482.0,54.655870445344135
2559,US-NE,NEBRASKA,1965,936,1471.0,63.63018354860639
2560,US-NE,NEBRASKA,1966,366,1456.0,25.137362637362635
2561,US-NE,NEBRASKA,1967,1260,1457.0,86.47906657515443
2562,US-NE,NEBRASKA,1968,783,1467.0,53.37423312883436
2563,US-NE,NEBRASKA,1969,616,1474.0,41.7910447761194
2564,US-NE,NEBRASKA,1970,1722,1485.3329999999999,115.93359872836598
2565,US-NE,NEBRASKA,1971,144,1504.604,9.57062456300794
2566,US-NE,NEBRASKA,1972,54,1519.013,3.5549399511393256
2567,US-NE,NEBRASKA,1973,100,1529.567,6.537797951969414
2568,US-NE,NEBRASKA,1974,490,1539.191,31.83490547956686
2569,US-NE,NEBRASKA,1975,376,1543.1170000000002,24.36626645938059
2570,US-NE,NEBRASKA,1976,110,1550.911,7.092605571821981
2571,US-NE,NEBRASKA,1977,423,1556.842,27.170387232615766
2572,US-NE,NEBRASKA,1978,83,1563.884,5.307299006831709
2573,US-NE,NEBRASKA,1979,150,1567.344,9.570330444369583
2574,US-NE,NEBRASKA,1980,56,1572.296,3.5616703216188297
2575,US-NE,NEBRASKA,1981,5,1578.515,0.31675340430721277
2576,US-NE,NEBRASKA,1982,6,1581.78,0.37931950081553695
2577,US-NE,NEBRASKA,1983,3,1584.293,0.18935891277686642
2578,US-NE,NEBRASKA,1985,1,1584.664,0.06310486008390422
2579,US-NE,NEBRASKA,1989,216,1574.864,13.715470034237875
2580,US-NE,NEBRASKA,1990,1,1580.664,0.06326455211227687
2581,US-NE,NEBRASKA,1991,1,1590.805,0.06286125577930671
2582,US-NE,NEBRASKA,1994,1,1621.5510000000002,0.06166935236696224
2583,US-NH,NEW HAMPSHIRE,1900,3,412.0,0.7281553398058253
2584,US-NH,NEW HAMPSHIRE,1902,5,409.0,1.2224938875305624
2585,US-NH,NEW HAMPSHIRE,1903,2,394.0,0.5076142131979695
2586,US-NH,NEW HAMPSHIRE,1905,4,423.0,0.9456264775413712
2587,US-NH,NEW HAMPSHIRE,1906,3,415.0,0.7228915662650602
2588,US-NH,NEW HAMPSHIRE,1907,725,423.0,171.39479905437352
2589,US-NH,NEW HAMPSHIRE,1908,62,428.0,14.485981308411214
2590,US-NH,NEW HAMPSHIRE,1909,1702,431.0,394.8955916473318
